trading_session_id,Time,Event Type,Order ID,Size,Price,Direction,LOBSTER_BOOK_0,LOBSTER_BOOK_1,LOBSTER_BOOK_2,LOBSTER_BOOK_3,LOBSTER_BOOK_4,LOBSTER_BOOK_5,LOBSTER_BOOK_6,LOBSTER_BOOK_7,LOBSTER_BOOK_8,LOBSTER_BOOK_9,LOBSTER_BOOK_10,LOBSTER_BOOK_11,LOBSTER_BOOK_12,LOBSTER_BOOK_13,LOBSTER_BOOK_14,LOBSTER_BOOK_15,LOBSTER_BOOK_16,LOBSTER_BOOK_17,LOBSTER_BOOK_18,LOBSTER_BOOK_19,LOBSTER_BOOK_20,LOBSTER_BOOK_21,LOBSTER_BOOK_22,LOBSTER_BOOK_23,LOBSTER_BOOK_24,LOBSTER_BOOK_25,LOBSTER_BOOK_26,LOBSTER_BOOK_27,LOBSTER_BOOK_28,LOBSTER_BOOK_29,LOBSTER_BOOK_30,LOBSTER_BOOK_31,LOBSTER_BOOK_32,LOBSTER_BOOK_33,LOBSTER_BOOK_34,LOBSTER_BOOK_35,LOBSTER_BOOK_36,LOBSTER_BOOK_37,LOBSTER_BOOK_38,LOBSTER_BOOK_39
0fbd8bb9-e313-4b50-8050-b413519c2b5c,17.000175,1,6644c1375393e88cc84a477f,1.0,2005.0,-1.0,2003.0,1.0,2000.0,1.0,2004.0,0.0,1990.0,1.0,2005.0,2.0,1989.0,0.0,2006.0,0.0,1988.0,0.0,2007.0,0.0,1987.0,0.0,2008.0,0.0,1986.0,0.0,2009.0,0.0,1985.0,0.0,2010.0,0.0,1984.0,0.0,2011.0,0.0,1983.0,0.0,2012.0,0.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,18.000438,1,6644c1385393e88cc84a47a1,1.0,1994.0,-1.0,2003.0,1.0,2000.0,1.0,2004.0,0.0,1990.0,1.0,2005.0,2.0,1989.0,0.0,2006.0,0.0,1988.0,0.0,2007.0,0.0,1987.0,0.0,2008.0,0.0,1986.0,0.0,2009.0,0.0,1985.0,0.0,2010.0,0.0,1984.0,0.0,2011.0,0.0,1983.0,0.0,2012.0,0.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,20.000216,1,6644c13a5393e88cc84a47c5,1.0,2004.0,-1.0,2003.0,1.0,2000.0,1.0,2004.0,1.0,1990.0,1.0,2005.0,2.0,1989.0,0.0,2006.0,0.0,1988.0,0.0,2007.0,0.0,1987.0,0.0,2008.0,0.0,1986.0,0.0,2009.0,0.0,1985.0,0.0,2010.0,0.0,1984.0,0.0,2011.0,0.0,1983.0,0.0,2012.0,0.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,23.999810999999998,1,6644c13e5393e88cc84a47ff,1.0,2005.0,-1.0,2003.0,1.0,2000.0,1.0,2004.0,1.0,1990.0,1.0,2005.0,2.0,1989.0,0.0,2006.0,0.0,1988.0,0.0,2007.0,0.0,1987.0,0.0,2008.0,0.0,1986.0,0.0,2009.0,0.0,1985.0,0.0,2010.0,0.0,1984.0,0.0,2011.0,0.0,1983.0,0.0,2012.0,0.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,24.999943,1,6644c13f5393e88cc84a4814,,,,2003.0,1.0,2000.0,1.0,2004.0,1.0,1990.0,1.0,2005.0,2.0,1989.0,0.0,2006.0,0.0,1988.0,0.0,2007.0,0.0,1987.0,0.0,2008.0,0.0,1986.0,0.0,2009.0,0.0,1985.0,0.0,2010.0,0.0,1984.0,0.0,2011.0,0.0,1983.0,0.0,2012.0,0.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,28.999696,1,6644c1435393e88cc84a483c,1.0,2001.0,-1.0,2001.0,2.0,2000.0,1.0,2002.0,0.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,2.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0,2010.0,0.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,30.000231,1,6644c1445393e88cc84a4856,1.0,2001.0,-1.0,2001.0,2.0,2000.0,1.0,2002.0,0.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,2.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0,2010.0,0.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,31.999852,1,6644c1465393e88cc84a4869,1.0,2009.0,-1.0,2001.0,2.0,2000.0,1.0,2002.0,0.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,2.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0,2010.0,0.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,34.000150999999995,1,6644c1485393e88cc84a488e,1.0,1996.0,1.0,2001.0,2.0,1996.0,1.0,2002.0,0.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,2.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0,2010.0,0.0,1982.0,0.0
0fbd8bb9-e313-4b50-8050-b413519c2b5c,35.000502999999995,1,6644c1495393e88cc84a48a0,,,,2001.0,2.0,1996.0,1.0,2002.0,0.0,1990.0,1.0,2003.0,1.0,1989.0,0.0,2004.0,1.0,1988.0,0.0,2005.0,2.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0,2009.0,1.0,1983.0,0.0,2010.0,0.0,1982.0,0.0
