trading_session_id,Time,Event Type,Order ID,Trader ID,Size,Price,Direction,LOBSTER_BOOK_0,LOBSTER_BOOK_1,LOBSTER_BOOK_2,LOBSTER_BOOK_3,LOBSTER_BOOK_4,LOBSTER_BOOK_5,LOBSTER_BOOK_6,LOBSTER_BOOK_7,LOBSTER_BOOK_8,LOBSTER_BOOK_9,LOBSTER_BOOK_10,LOBSTER_BOOK_11,LOBSTER_BOOK_12,LOBSTER_BOOK_13,LOBSTER_BOOK_14,LOBSTER_BOOK_15,LOBSTER_BOOK_16,LOBSTER_BOOK_17,LOBSTER_BOOK_18,LOBSTER_BOOK_19,LOBSTER_BOOK_20,LOBSTER_BOOK_21,LOBSTER_BOOK_22,LOBSTER_BOOK_23,LOBSTER_BOOK_24,LOBSTER_BOOK_25,LOBSTER_BOOK_26,LOBSTER_BOOK_27,LOBSTER_BOOK_28,LOBSTER_BOOK_29,LOBSTER_BOOK_30,LOBSTER_BOOK_31,LOBSTER_BOOK_32,LOBSTER_BOOK_33,LOBSTER_BOOK_34,LOBSTER_BOOK_35,LOBSTER_BOOK_36,LOBSTER_BOOK_37,LOBSTER_BOOK_38,LOBSTER_BOOK_39
71062ff9-b112-4253-bccb-fc054640d17a,2.000479,1,6655f7d03602dae1c7cfe3d0,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,1.0,1997.0,1.0,1996.0,1.0,1998.0,0.0,1995.0,0.0,1999.0,1.0,1994.0,0.0,2000.0,0.0,1993.0,0.0,2001.0,0.0,1992.0,0.0,2002.0,0.0,1991.0,0.0,2003.0,0.0,1990.0,0.0,2004.0,0.0,1989.0,0.0,2005.0,0.0,1988.0,0.0,2006.0,0.0,1987.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,2.00054,1,6655f7d03602dae1c7cfe3d2,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,1.0,1997.0,1.0,1996.0,1.0,1998.0,0.0,1995.0,0.0,1999.0,1.0,1994.0,0.0,2000.0,0.0,1993.0,0.0,2001.0,0.0,1992.0,0.0,2002.0,0.0,1991.0,0.0,2003.0,0.0,1990.0,0.0,2004.0,0.0,1989.0,0.0,2005.0,0.0,1988.0,0.0,2006.0,0.0,1987.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,2.999727,1,6655f7d13602dae1c7cfe3d6,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,2002.0,-1.0,1999.0,1.0,1996.0,1.0,2000.0,0.0,1995.0,0.0,2001.0,0.0,1994.0,0.0,2002.0,1.0,1993.0,0.0,2003.0,0.0,1992.0,0.0,2004.0,0.0,1991.0,0.0,2005.0,0.0,1990.0,0.0,2006.0,0.0,1989.0,0.0,2007.0,0.0,1988.0,0.0,2008.0,0.0,1987.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,2.999787,1,6655f7d13602dae1c7cfe3d9,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,2006.0,1.0,1999.0,1.0,1996.0,1.0,2000.0,0.0,1995.0,0.0,2001.0,0.0,1994.0,0.0,2002.0,1.0,1993.0,0.0,2003.0,0.0,1992.0,0.0,2004.0,0.0,1991.0,0.0,2005.0,0.0,1990.0,0.0,2006.0,0.0,1989.0,0.0,2007.0,0.0,1988.0,0.0,2008.0,0.0,1987.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,2.9998869999999997,1,6655f7d13602dae1c7cfe3db,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1992.0,1.0,1999.0,1.0,1996.0,1.0,2000.0,0.0,1992.0,1.0,2001.0,0.0,1991.0,0.0,2002.0,1.0,1990.0,0.0,2003.0,0.0,1989.0,0.0,2004.0,0.0,1988.0,0.0,2005.0,0.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,3.000019,1,6655f7d13602dae1c7cfe3de,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1991.0,1.0,1999.0,1.0,1996.0,1.0,2000.0,0.0,1992.0,1.0,2001.0,0.0,1991.0,1.0,2002.0,1.0,1990.0,0.0,2003.0,0.0,1989.0,0.0,2004.0,0.0,1988.0,0.0,2005.0,0.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,3.000118,1,6655f7d13602dae1c7cfe3e1,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,-1.0,1997.0,1.0,1996.0,1.0,1998.0,0.0,1992.0,1.0,1999.0,1.0,1991.0,1.0,2000.0,0.0,1990.0,0.0,2001.0,0.0,1989.0,0.0,2002.0,1.0,1988.0,0.0,2003.0,0.0,1987.0,0.0,2004.0,0.0,1986.0,0.0,2005.0,0.0,1985.0,0.0,2006.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,3.000215,1,6655f7d13602dae1c7cfe3e3,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,-1.0,1997.0,2.0,1996.0,1.0,1998.0,0.0,1992.0,1.0,1999.0,1.0,1991.0,1.0,2000.0,0.0,1990.0,0.0,2001.0,0.0,1989.0,0.0,2002.0,1.0,1988.0,0.0,2003.0,0.0,1987.0,0.0,2004.0,0.0,1986.0,0.0,2005.0,0.0,1985.0,0.0,2006.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,3.0003249999999997,1,6655f7d13602dae1c7cfe3e7,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1994.0,1.0,1997.0,2.0,1996.0,1.0,1998.0,0.0,1994.0,1.0,1999.0,1.0,1992.0,1.0,2000.0,0.0,1991.0,1.0,2001.0,0.0,1990.0,0.0,2002.0,1.0,1989.0,0.0,2003.0,0.0,1988.0,0.0,2004.0,0.0,1987.0,0.0,2005.0,0.0,1986.0,0.0,2006.0,0.0,1985.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,3.0005629999999996,1,6655f7d13602dae1c7cfe3ea,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,1.0,1999.0,1.0,1996.0,1.0,2000.0,0.0,1994.0,1.0,2001.0,0.0,1992.0,1.0,2002.0,1.0,1991.0,1.0,2003.0,0.0,1990.0,0.0,2004.0,0.0,1989.0,0.0,2005.0,0.0,1988.0,0.0,2006.0,0.0,1987.0,0.0,2007.0,0.0,1986.0,0.0,2008.0,0.0,1985.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,3.9996929999999997,1,6655f7d23602dae1c7cfe3ef,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,1.0,1999.0,1.0,1996.0,1.0,2000.0,0.0,1994.0,1.0,2001.0,0.0,1992.0,1.0,2002.0,1.0,1991.0,0.0,2003.0,0.0,1990.0,0.0,2004.0,0.0,1989.0,0.0,2005.0,0.0,1988.0,0.0,2006.0,0.0,1987.0,0.0,2007.0,0.0,1986.0,0.0,2008.0,0.0,1985.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,3.999758,1,6655f7d23602dae1c7cfe3f0,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,,,,1999.0,1.0,1996.0,1.0,2000.0,0.0,1994.0,1.0,2001.0,0.0,1992.0,1.0,2002.0,1.0,1991.0,0.0,2003.0,0.0,1990.0,0.0,2004.0,0.0,1989.0,0.0,2005.0,0.0,1988.0,0.0,2006.0,0.0,1987.0,0.0,2007.0,0.0,1986.0,0.0,2008.0,0.0,1985.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,4.000022,1,6655f7d23602dae1c7cfe3f5,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,-1.0,1997.0,2.0,1996.0,1.0,1998.0,0.0,1994.0,1.0,1999.0,1.0,1992.0,1.0,2000.0,0.0,1991.0,0.0,2001.0,0.0,1990.0,0.0,2002.0,1.0,1989.0,0.0,2003.0,0.0,1988.0,0.0,2004.0,0.0,1987.0,0.0,2005.0,0.0,1986.0,0.0,2006.0,0.0,1985.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,4.0000919999999995,1,6655f7d23602dae1c7cfe3f8,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,-1.0,1997.0,2.0,1996.0,1.0,1998.0,0.0,1994.0,1.0,1999.0,1.0,1992.0,1.0,2000.0,0.0,1991.0,0.0,2001.0,0.0,1990.0,0.0,2002.0,1.0,1989.0,0.0,2003.0,0.0,1988.0,0.0,2004.0,0.0,1987.0,0.0,2005.0,0.0,1986.0,0.0,2006.0,0.0,1985.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,4.000586,1,6655f7d23602dae1c7cfe3fe,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,1.0,1999.0,1.0,1996.0,2.0,2000.0,0.0,1994.0,1.0,2001.0,0.0,1992.0,1.0,2002.0,1.0,1990.0,1.0,2003.0,0.0,1989.0,0.0,2004.0,0.0,1988.0,0.0,2005.0,0.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,4.999746,1,6655f7d33602dae1c7cfe400,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,1.0,1999.0,1.0,1996.0,2.0,2000.0,0.0,1994.0,1.0,2001.0,0.0,1992.0,1.0,2002.0,1.0,1990.0,1.0,2003.0,0.0,1989.0,0.0,2004.0,0.0,1988.0,0.0,2005.0,0.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,4.999812,1,6655f7d33602dae1c7cfe403,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1990.0,1.0,1999.0,1.0,1996.0,2.0,2000.0,0.0,1994.0,1.0,2001.0,0.0,1992.0,1.0,2002.0,1.0,1990.0,1.0,2003.0,0.0,1989.0,0.0,2004.0,0.0,1988.0,0.0,2005.0,0.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,5.000053,1,6655f7d33602dae1c7cfe406,INFORMED_506922f3-f6ab-41a2-be5f-ff83b0e4c5af,1.0,1996.0,1.0,1999.0,1.0,1996.0,2.0,2000.0,0.0,1994.0,1.0,2001.0,0.0,1992.0,2.0,2002.0,1.0,1990.0,1.0,2003.0,0.0,1989.0,0.0,2004.0,0.0,1988.0,0.0,2005.0,0.0,1987.0,0.0,2006.0,0.0,1986.0,0.0,2007.0,0.0,1985.0,0.0,2008.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,5.000176,1,6655f7d33602dae1c7cfe409,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1992.0,1.0,1999.0,1.0,1996.0,2.0,2000.0,0.0,1992.0,2.0,2001.0,0.0,1990.0,1.0,2002.0,1.0,1989.0,0.0,2003.0,0.0,1988.0,0.0,2004.0,0.0,1987.0,0.0,2005.0,0.0,1986.0,0.0,2006.0,0.0,1985.0,0.0,2007.0,0.0,1984.0,0.0,2008.0,0.0,1983.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,5.000294,1,6655f7d33602dae1c7cfe40a,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,,,,1999.0,1.0,1996.0,2.0,2000.0,0.0,1992.0,2.0,2001.0,0.0,1990.0,1.0,2002.0,1.0,1989.0,0.0,2003.0,0.0,1988.0,0.0,2004.0,0.0,1987.0,0.0,2005.0,0.0,1986.0,0.0,2006.0,0.0,1985.0,0.0,2007.0,0.0,1984.0,0.0,2008.0,0.0,1983.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,5.000559999999999,1,6655f7d33602dae1c7cfe40d,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1999.0,-1.0,1999.0,2.0,1996.0,2.0,2000.0,0.0,1992.0,2.0,2001.0,0.0,1990.0,1.0,2002.0,1.0,1989.0,0.0,2003.0,0.0,1988.0,0.0,2004.0,0.0,1987.0,0.0,2005.0,0.0,1986.0,0.0,2006.0,0.0,1985.0,0.0,2007.0,0.0,1984.0,0.0,2008.0,0.0,1983.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,5.999969999999999,1,6655f7d43602dae1c7cfe410,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,-1.0,1997.0,2.0,1996.0,2.0,1998.0,0.0,1992.0,2.0,1999.0,2.0,1990.0,1.0,2000.0,0.0,1989.0,0.0,2001.0,0.0,1988.0,0.0,2002.0,1.0,1987.0,0.0,2003.0,0.0,1986.0,0.0,2004.0,0.0,1985.0,0.0,2005.0,0.0,1984.0,0.0,2006.0,0.0,1983.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,6.000148,1,6655f7d43602dae1c7cfe413,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1997.0,-1.0,1997.0,2.0,1996.0,2.0,1998.0,0.0,1992.0,2.0,1999.0,2.0,1990.0,1.0,2000.0,0.0,1989.0,0.0,2001.0,0.0,1988.0,0.0,2002.0,1.0,1987.0,0.0,2003.0,0.0,1986.0,0.0,2004.0,0.0,1985.0,0.0,2005.0,0.0,1984.0,0.0,2006.0,0.0,1983.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,6.999888,1,6655f7d53602dae1c7cfe419,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,,,,1997.0,2.0,1992.0,2.0,1998.0,0.0,1990.0,1.0,1999.0,1.0,1989.0,0.0,2000.0,0.0,1988.0,0.0,2001.0,0.0,1987.0,0.0,2002.0,1.0,1986.0,0.0,2003.0,0.0,1985.0,0.0,2004.0,0.0,1984.0,0.0,2005.0,0.0,1983.0,0.0,2006.0,0.0,1982.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,7.000357999999999,1,6655f7d53602dae1c7cfe41e,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1996.0,-1.0,1997.0,2.0,1995.0,1.0,1998.0,0.0,1992.0,2.0,1999.0,1.0,1990.0,1.0,2000.0,0.0,1988.0,1.0,2001.0,0.0,1987.0,0.0,2002.0,1.0,1986.0,0.0,2003.0,0.0,1985.0,0.0,2004.0,0.0,1984.0,0.0,2005.0,0.0,1983.0,0.0,2006.0,0.0,1982.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,7.000594,1,6655f7d53602dae1c7cfe421,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1988.0,1.0,1997.0,2.0,1995.0,1.0,1998.0,0.0,1992.0,2.0,1999.0,1.0,1990.0,1.0,2000.0,0.0,1988.0,1.0,2001.0,0.0,1987.0,0.0,2002.0,1.0,1986.0,0.0,2003.0,0.0,1985.0,0.0,2004.0,0.0,1984.0,0.0,2005.0,0.0,1983.0,0.0,2006.0,0.0,1982.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,7.999804999999999,1,6655f7d63602dae1c7cfe424,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1995.0,1.0,1997.0,2.0,1995.0,1.0,1998.0,0.0,1992.0,2.0,1999.0,1.0,1990.0,1.0,2000.0,0.0,1988.0,1.0,2001.0,0.0,1987.0,0.0,2002.0,1.0,1986.0,0.0,2003.0,0.0,1985.0,0.0,2004.0,0.0,1984.0,0.0,2005.0,0.0,1983.0,0.0,2006.0,0.0,1982.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,8.000036999999999,1,6655f7d63602dae1c7cfe426,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1996.0,-1.0,1997.0,2.0,1995.0,1.0,1998.0,0.0,1992.0,2.0,1999.0,1.0,1990.0,1.0,2000.0,0.0,1988.0,1.0,2001.0,0.0,1987.0,0.0,2002.0,1.0,1986.0,0.0,2003.0,0.0,1985.0,0.0,2004.0,0.0,1984.0,0.0,2005.0,0.0,1983.0,0.0,2006.0,0.0,1982.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,8.000584,1,6655f7d63602dae1c7cfe429,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1995.0,1.0,1997.0,2.0,1995.0,2.0,1998.0,0.0,1992.0,2.0,1999.0,2.0,1990.0,1.0,2000.0,0.0,1988.0,1.0,2001.0,0.0,1987.0,0.0,2002.0,1.0,1986.0,0.0,2003.0,0.0,1985.0,0.0,2004.0,0.0,1984.0,0.0,2005.0,0.0,1983.0,0.0,2006.0,0.0,1982.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,9.000013,1,6655f7d73602dae1c7cfe42e,INFORMED_506922f3-f6ab-41a2-be5f-ff83b0e4c5af,1.0,1992.0,1.0,1997.0,2.0,1995.0,2.0,1998.0,0.0,1994.0,1.0,1999.0,2.0,1992.0,2.0,2000.0,0.0,1990.0,1.0,2001.0,1.0,1988.0,1.0,2002.0,1.0,1987.0,0.0,2003.0,0.0,1986.0,0.0,2004.0,0.0,1985.0,0.0,2005.0,0.0,1984.0,0.0,2006.0,0.0,1983.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,9.000198999999999,1,6655f7d73602dae1c7cfe431,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,,,,1997.0,2.0,1995.0,2.0,1998.0,0.0,1994.0,1.0,1999.0,2.0,1992.0,2.0,2000.0,0.0,1990.0,1.0,2001.0,1.0,1988.0,1.0,2002.0,1.0,1987.0,0.0,2003.0,0.0,1986.0,0.0,2004.0,0.0,1985.0,0.0,2005.0,0.0,1984.0,0.0,2006.0,0.0,1983.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,9.999752999999998,1,6655f7d83602dae1c7cfe434,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1999.0,-1.0,1997.0,2.0,1996.0,2.0,1998.0,0.0,1995.0,2.0,1999.0,2.0,1994.0,1.0,2000.0,0.0,1992.0,2.0,2001.0,1.0,1990.0,1.0,2002.0,1.0,1988.0,1.0,2003.0,0.0,1987.0,0.0,2004.0,0.0,1986.0,0.0,2005.0,0.0,1985.0,0.0,2006.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,14.999889,1,6655f7dd3602dae1c7cfe437,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1994.0,1.0,1997.0,2.0,1996.0,1.0,1998.0,0.0,1995.0,2.0,1999.0,2.0,1994.0,1.0,2000.0,0.0,1992.0,2.0,2001.0,1.0,1990.0,1.0,2002.0,1.0,1988.0,1.0,2003.0,0.0,1987.0,0.0,2004.0,0.0,1986.0,0.0,2005.0,0.0,1985.0,0.0,2006.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,15.000188999999999,1,6655f7dd3602dae1c7cfe438,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,2001.0,-1.0,1997.0,2.0,1996.0,1.0,1998.0,0.0,1995.0,2.0,1999.0,2.0,1994.0,1.0,2000.0,0.0,1992.0,2.0,2001.0,1.0,1990.0,1.0,2002.0,1.0,1988.0,1.0,2003.0,0.0,1987.0,0.0,2004.0,0.0,1986.0,0.0,2005.0,0.0,1985.0,0.0,2006.0,0.0,1984.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,15.999635999999999,1,6655f7de3602dae1c7cfe43d,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1996.0,1.0,1997.0,2.0,1995.0,2.0,1998.0,0.0,1994.0,1.0,1999.0,2.0,1992.0,2.0,2000.0,0.0,1990.0,1.0,2001.0,1.0,1988.0,1.0,2002.0,1.0,1987.0,0.0,2003.0,0.0,1986.0,0.0,2004.0,0.0,1985.0,0.0,2005.0,0.0,1984.0,0.0,2006.0,0.0,1983.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,15.999967,1,6655f7de3602dae1c7cfe43f,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1996.0,1.0,1996.0,1.0,1995.0,2.0,1997.0,2.0,1994.0,1.0,1998.0,0.0,1992.0,2.0,1999.0,2.0,1990.0,1.0,2000.0,0.0,1988.0,1.0,2001.0,1.0,1987.0,0.0,2002.0,1.0,1986.0,0.0,2003.0,0.0,1985.0,0.0,2004.0,0.0,1984.0,0.0,2005.0,0.0,1983.0,0.0
71062ff9-b112-4253-bccb-fc054640d17a,16.000386,1,6655f7de3602dae1c7cfe444,NOISE_6bb0215b-0729-444f-b524-b3d672e53761,1.0,1996.0,-1.0,1996.0,2.0,1995.0,2.0,1997.0,2.0,1994.0,1.0,1998.0,0.0,1992.0,3.0,1999.0,2.0,1990.0,1.0,2000.0,0.0,1988.0,1.0,2001.0,1.0,1987.0,0.0,2002.0,1.0,1986.0,0.0,2003.0,0.0,1985.0,0.0,2004.0,0.0,1984.0,0.0,2005.0,0.0,1983.0,0.0
